27.52;12;-4;23.57;24.15;
27.52;11;-4;23.57;24.15;
27.52;11;-4;23.57;24.03;
27.52;11;-4;23.57;24.03;
27.52;11;-4;23.57;24.15;
27.48;11;-4;23.46;24.03;
27.52;11;-4;23.57;24.15;
27.48;11;-4;23.46;24.03;
27.48;11;-4;23.46;24.03;
27.40;11;-4;23.57;24.03;
27.48;11;-4;23.46;23.92;
27.48;11;-4;23.57;24.03;
27.40;11;-4;23.46;24.15;
27.48;11;-4;23.57;24.15;
27.40;11;-4;23.46;24.15;
27.40;11;-4;23.57;24.03;
27.40;11;-4;23.46;24.03;
27.36;11;-4;23.57;24.03;
27.36;11;-4;23.57;24.03;
27.36;11;-4;23.46;24.03;
27.32;11;-4;23.46;24.15;
27.24;11;-4;23.46;24.03;
27.24;11;-4;23.57;24.03;
27.24;11;-4;23.57;23.92;
27.24;11;-4;23.57;24.03;
27.24;11;-4;23.57;23.92;
27.32;11;-4;23.46;24.15;
27.24;12;-4;23.57;24.03;
27.24;11;-4;23.57;23.92;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.32;11;-4;23.46;23.92;
27.32;11;-4;23.57;24.03;
27.32;12;-4;23.46;24.03;
27.24;12;-4;23.57;24.03;
27.32;12;-4;23.57;23.92;
27.24;12;-4;23.57;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.57;23.92;
27.24;12;-4;23.46;24.03;
27.24;11;-4;23.46;24.03;
27.24;12;-4;23.46;23.92;
27.32;12;-4;23.57;23.92;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.24;12;-4;23.57;24.03;
27.24;12;-4;23.57;24.03;
27.24;12;-4;23.46;24.03;
27.36;12;-4;23.57;24.03;
27.24;12;-4;23.57;23.92;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.46;24.03;
27.24;12;-4;23.57;24.03;
27.32;12;-4;23.46;23.92;
27.24;12;-4;23.57;24.03;
27.32;12;-4;23.57;23.92;
27.32;12;-4;23.46;24.03;
27.32;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.15;
27.32;12;-4;23.46;24.03;
27.32;12;-4;23.46;24.15;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.46;24.03;
27.32;12;-4;23.57;24.15;
27.32;12;-4;23.57;24.03;
27.32;12;-4;23.46;24.03;
27.32;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.15;
27.24;12;-4;23.57;24.03;
27.24;12;-4;23.46;23.92;
27.32;12;-3;23.57;24.03;
27.32;12;-4;23.46;24.03;
27.32;12;-4;23.46;23.92;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.32;12;-4;23.57;24.15;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.24;12;-4;23.46;24.03;
27.20;12;-4;23.46;24.03;
27.20;12;-4;23.46;24.03;
27.20;12;-4;23.46;24.03;
27.20;12;-4;23.46;23.92;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.20;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.20;12;-4;23.46;24.03;
27.12;12;-4;23.57;24.03;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.12;12;-4;23.57;24.03;
27.08;12;-4;23.46;24.03;
27.08;12;-4;23.46;23.92;
27.04;12;-4;23.46;23.92;
27.04;12;-4;23.46;24.03;
27.12;12;-4;23.46;24.03;
27.08;12;-4;23.46;24.03;
27.08;12;-4;23.46;24.03;
27.08;12;-4;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.08;12;-4;23.46;23.92;
27.04;12;-4;23.46;23.92;
27.08;12;-4;23.46;23.92;
27.04;12;-4;23.46;23.92;
27.08;12;-4;23.46;23.92;
27.08;12;-4;23.46;24.03;
27.04;12;-4;23.46;23.92;
27.04;12;-4;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.08;12;-4;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.08;12;-4;23.46;23.92;
27.61;12;-3;23.46;23.92;
27.04;12;-4;23.46;24.03;
27.04;12;-4;23.46;23.92;
27.04;12;-4;23.46;24.03;
27.04;12;-4;23.46;23.92;
27.04;12;-3;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.61;12;-3;23.46;24.03;
27.04;12;-4;23.46;24.03;
27.61;12;-3;23.46;23.92;
27.61;12;-3;23.46;23.92;
27.61;12;-3;23.46;24.03;
27.57;12;-3;23.46;24.03;
27.57;12;-3;23.34;23.92;
27.57;12;-3;23.34;23.92;
27.57;12;-3;23.46;23.92;
27.57;12;-3;23.46;23.92;
27.48;12;-3;23.46;23.92;
27.48;12;-3;23.46;23.92;
27.57;12;-3;23.46;23.92;
27.57;12;-3;23.46;23.92;
27.48;12;-3;23.46;23.92;
27.48;12;-3;23.46;23.92;
27.57;12;-3;23.34;23.92;
27.48;12;-3;23.46;24.03;
27.48;12;-3;23.34;23.92;
27.57;12;-3;23.46;23.92;
27.48;12;-3;23.46;23.80;
27.48;12;-3;23.46;23.92;
27.48;12;-3;23.34;23.92;
27.44;12;-3;23.46;23.92;
27.44;12;-3;23.34;23.92;
27.44;12;-3;23.34;23.92;
27.40;12;-3;23.46;23.92;
27.44;12;-3;23.34;23.92;
27.40;12;-3;23.46;23.92;
27.40;12;-3;23.46;23.92;
27.40;12;-3;23.34;23.92;
27.40;12;-3;23.46;23.80;
27.40;12;-3;23.34;23.80;
27.32;12;-3;23.34;23.92;
27.40;12;-3;23.34;23.80;
27.32;12;-3;23.34;23.80;
27.32;12;-3;23.34;23.92;
27.32;12;-3;23.46;23.92;
27.32;12;-3;23.34;23.92;
27.32;12;-3;23.46;23.92;
27.28;12;-3;23.34;23.92;
27.32;12;-3;23.34;23.80;
27.28;12;-3;23.34;23.92;
27.32;12;-3;23.34;23.92;
27.32;12;-3;23.34;23.92;
27.28;12;-3;23.46;23.92;
27.28;12;-3;23.34;23.80;
27.28;12;-3;23.34;23.92;
27.20;12;-3;23.34;23.80;
27.20;12;-3;23.34;23.80;
27.20;12;-3;23.34;23.92;
27.16;12;-3;23.34;23.80;
27.20;12;-3;23.34;23.80;
27.20;12;-3;23.46;23.80;
27.28;12;-3;23.34;23.80;
27.20;12;-3;23.46;23.80;
27.16;12;-3;23.34;23.80;
27.16;12;-3;23.34;23.92;
27.20;12;-3;23.34;23.80;
27.20;12;-3;23.34;23.80;
27.16;12;-3;23.34;23.92;
27.16;12;-3;23.34;23.80;
27.16;12;-3;23.34;23.80;
27.16;12;-3;23.34;23.80;
27.16;12;-3;23.34;23.80;
27.12;12;-3;23.34;23.80;
27.12;12;-3;23.34;23.92;
27.12;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.12;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.12;12;-3;23.23;23.80;
27.04;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.04;12;-3;23.34;23.80;
27.12;12;-3;23.34;23.80;
27.12;12;-3;23.34;23.69;
27.12;12;-3;23.34;23.92;
27.04;12;-3;23.23;23.92;
27.04;12;-3;23.34;23.92;
27.04;12;-3;23.34;23.80;
27.04;12;-4;23.34;23.92;
27.04;12;-4;23.34;23.92;
27.00;12;-4;23.34;23.92;
27.00;12;-4;23.34;23.80;
27.00;12;-4;23.34;23.92;
27.00;12;-4;23.34;23.80;
27.00;12;-3;23.34;23.92;
27.00;12;-4;23.23;23.80;
26.92;12;-4;23.34;23.92;
26.92;12;-4;23.34;23.80;
26.92;12;-4;23.34;23.92;
26.92;12;-4;23.34;23.92;
26.92;12;-4;23.23;23.92;
26.92;12;-4;23.23;23.80;
26.88;12;-4;23.23;23.80;
26.88;12;-4;23.23;23.80;
26.88;12;-4;23.23;23.92;
26.88;12;-4;23.34;23.92;
26.84;12;-4;23.23;23.80;
26.84;12;-4;23.34;23.80;
26.84;12;-4;23.23;23.80;
26.76;12;-4;23.34;23.92;
26.84;12;-4;23.34;23.80;
26.84;12;-4;23.23;23.92;
26.84;12;-4;23.23;23.80;
26.76;12;-4;23.34;23.80;
26.72;12;-4;23.23;23.80;
26.72;12;-4;23.23;23.80;
26.72;12;-4;23.34;23.69;
26.72;12;-4;23.23;23.80;
26.72;12;-4;23.23;23.80;
26.64;12;-4;23.23;23.80;
26.64;12;-4;23.34;23.80;
26.64;12;-4;23.34;23.80;
26.60;12;-4;23.23;23.80;
26.60;12;-4;23.23;23.80;
26.56;12;-4;23.23;23.80;
26.56;12;-4;23.23;23.80;
26.56;12;-4;23.23;23.80;
26.48;12;-4;23.23;23.80;
26.48;12;-4;23.23;23.80;
26.48;12;-4;23.23;23.80;
26.48;12;-4;23.11;23.69;
26.44;12;-4;23.23;23.69;
26.44;12;-4;23.23;23.80;
27.00;12;-4;23.23;23.80;
27.00;12;-4;23.23;23.80;
27.00;12;-4;23.23;23.80;
27.00;12;-4;23.11;23.69;
26.96;12;-4;23.11;23.69;
27.00;12;-4;23.23;23.69;
26.96;12;-4;23.23;23.69;
26.96;12;-4;23.23;23.69;
26.96;12;-4;23.11;23.69;
26.92;12;-4;23.23;23.69;
26.92;12;-4;23.11;23.69;
26.92;12;-4;23.11;23.69;
26.84;12;-4;23.11;23.57;
26.84;12;-4;23.11;23.69;
26.84;12;-4;23.11;23.69;
26.84;12;-4;23.11;23.69;
26.84;12;-4;23.00;23.69;
26.84;12;-4;23.11;23.69;
26.80;12;-4;23.11;23.69;
26.80;12;-4;23.11;23.69;
26.80;12;-4;23.11;23.57;
26.80;12;-4;23.11;23.69;
26.72;12;-4;23.11;23.69;
26.72;12;-4;23.11;23.69;
26.72;12;-4;23.11;23.69;
26.68;12;-4;23.11;23.69;
26.72;12;-4;23.11;23.69;
26.68;12;-4;23.11;23.69;
26.68;12;-4;23.11;23.69;
26.68;12;-4;23.00;23.69;
26.64;12;-4;23.11;23.69;
26.64;12;-4;23.11;23.69;
26.64;12;-4;23.11;23.69;
26.64;12;-4;23.11;23.57;
26.64;12;-4;23.00;23.57;
26.64;12;-4;23.00;23.57;
26.56;12;-4;23.00;23.57;
26.56;12;-4;23.11;23.57;
26.52;12;-4;23.11;23.57;
26.56;12;-4;23.00;23.57;
26.56;12;-4;23.00;23.69;
26.52;12;-4;23.00;23.57;
26.52;12;-4;23.00;23.57;
26.52;12;-4;23.11;23.57;
26.44;12;-4;23.11;23.57;
26.44;12;-4;23.00;23.69;
26.44;12;-4;23.00;23.69;
26.52;12;-4;23.00;23.57;
26.44;12;-4;23.00;23.57;
26.44;12;-4;23.00;23.69;
26.44;12;-4;23.00;23.69;
26.44;12;-4;23.11;23.46;
26.40;12;-4;23.00;23.57;
26.40;12;-4;23.00;23.69;
26.40;12;-4;23.00;23.57;
26.40;12;-4;23.00;23.57;
26.40;12;-4;23.00;23.57;
26.40;12;-4;23.00;23.46;
26.40;12;-4;22.89;23.57;
27.00;12;-4;23.00;23.69;
27.00;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
27.00;12;-4;23.11;23.57;
27.00;12;-4;23.00;23.57;
26.40;12;-4;22.89;23.57;
26.92;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.57;
27.00;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.46;
26.92;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.46;
26.92;12;-4;23.00;23.46;
26.92;12;-4;23.00;23.46;
26.88;12;-4;23.00;23.57;
26.92;12;-4;23.00;23.46;
26.92;12;-4;23.00;23.46;
26.92;12;-4;23.00;23.57;
26.88;12;-4;23.00;23.57;
26.88;12;-4;23.00;23.46;
26.88;12;-4;23.00;23.46;
26.88;12;-4;22.89;23.46;
26.88;12;-4;23.00;23.46;
26.80;12;-4;23.00;23.46;
26.76;12;-4;22.89;23.57;
26.80;12;-4;23.00;23.57;
26.80;12;-4;23.00;23.46;
26.76;12;-4;23.00;23.57;
26.76;12;-4;22.89;23.46;
26.76;12;-4;23.00;23.57;
26.76;12;-4;22.89;23.46;
26.76;12;-4;23.00;23.57;
26.76;12;-4;23.00;23.46;
26.72;12;-4;22.89;23.34;
26.72;12;-4;23.00;23.57;
26.64;12;-4;23.00;23.46;
26.64;12;-4;23.00;23.46;
26.72;12;-4;23.00;23.46;
26.64;12;-4;23.00;23.46;
26.64;12;-4;22.89;23.46;
26.72;12;-4;23.00;23.46;
26.72;12;-4;23.00;23.46;
26.64;12;-4;22.89;23.46;
26.64;12;-4;22.89;23.46;
26.64;12;-4;23.00;23.46;
26.64;12;-4;23.00;23.57;
26.72;12;-4;22.89;23.46;
26.72;12;-4;23.00;23.46;
26.64;12;-4;22.89;23.46;
26.64;12;-4;22.89;23.57;
26.60;12;-4;22.89;23.46;
26.60;12;-4;23.00;23.46;
26.64;12;-4;23.00;23.46;
26.60;12;-4;23.00;23.46;
26.60;12;-4;23.00;23.46;
26.60;12;-4;23.00;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;23.00;23.46;
26.56;12;-4;22.89;23.57;
26.48;12;-4;22.89;23.46;
26.56;12;-4;23.00;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.34;
26.56;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;23.00;23.46;
26.48;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.46;
26.56;12;-4;22.89;23.46;
26.48;12;-4;22.89;23.46;
26.44;12;-4;22.89;23.34;
26.44;12;-4;22.89;23.34;
26.48;12;-4;22.89;23.46;
26.48;12;-4;22.89;23.46;
26.48;12;-4;22.89;23.46;
26.44;12;-4;22.77;23.46;
26.48;12;-4;23.00;23.46;
26.48;12;-4;22.89;23.46;
26.48;12;-4;22.89;23.57;
26.44;12;-4;22.89;23.46;
26.48;12;-4;22.89;23.34;
26.44;12;-4;22.89;23.46;
27.00;12;-4;22.77;23.34;
27.00;12;-4;22.77;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.34;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.57;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
27.00;12;-4;22.77;23.46;
26.96;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
27.00;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
26.92;12;-4;22.89;23.34;
26.96;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
26.96;12;-4;22.89;23.46;
26.92;12;-4;22.77;23.34;
26.92;12;-4;22.89;23.34;
26.92;12;-4;22.77;23.46;
26.92;12;-4;22.89;23.34;
26.84;12;-4;22.89;23.46;
26.92;12;-4;22.77;23.34;
26.92;12;-4;22.77;23.34;
26.92;12;-4;22.89;23.46;
26.92;12;-4;22.77;23.46;
26.84;12;-4;22.89;23.46;
26.84;12;-4;22.77;23.34;
26.84;12;-4;22.89;23.46;
26.92;12;-4;22.77;23.46;
26.84;12;-4;22.89;23.46;
26.92;12;-4;22.89;23.34;
26.92;12;-4;22.77;23.34;
26.84;12;-4;22.89;23.34;
26.84;12;-4;22.89;23.34;
26.80;12;-4;22.77;23.34;
26.84;12;-4;22.77;23.46;
26.84;12;-4;22.77;23.34;
26.84;12;-4;22.77;23.46;
26.80;12;-4;22.77;23.46;
26.80;12;-4;22.89;23.34;
26.80;12;-4;22.66;23.34;
26.80;12;-4;22.77;23.34;
26.80;12;-4;22.77;23.46;
26.80;12;-4;22.89;23.34;
26.80;12;-4;22.77;23.46;
26.80;12;-4;22.77;23.34;
26.80;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.46;
26.80;12;-4;22.89;23.34;
26.80;12;-4;22.89;23.46;
26.80;12;-4;22.77;23.34;
26.80;12;-4;22.89;23.34;
26.72;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.46;
26.72;12;-4;22.77;23.34;
26.80;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.23;
26.72;12;-4;22.89;23.34;
26.72;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.23;
26.68;12;-4;22.77;23.23;
26.68;12;-4;22.77;23.34;
26.72;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.23;
26.68;12;-4;22.77;23.34;
26.64;12;-4;22.77;23.23;
26.68;12;-4;22.77;23.34;
26.68;12;-4;22.77;23.34;
26.64;12;-5;22.77;23.23;
26.64;12;-4;22.89;23.34;
26.64;12;-4;22.66;23.23;
26.64;12;-5;22.77;23.34;
26.64;12;-4;22.77;23.34;
26.64;12;-4;22.77;23.34;
26.56;12;-4;22.77;23.34;
26.64;12;-4;22.77;23.23;
26.64;12;-5;22.66;23.34;
26.64;12;-4;22.77;23.34;
26.64;12;-5;22.77;23.34;
26.56;12;-5;22.77;23.34;
26.64;12;-4;22.77;23.34;
26.56;12;-5;22.66;23.34;
26.56;12;-5;22.77;23.34;
26.56;12;-4;22.77;23.23;
26.52;12;-5;22.66;23.23;
26.56;12;-4;22.77;23.23;
26.52;12;-5;22.77;23.23;
26.56;12;-5;22.77;23.23;
26.52;12;-5;22.66;23.34;
26.56;12;-4;22.77;23.34;
26.56;12;-5;22.77;23.34;
26.52;12;-5;22.77;23.46;
26.64;12;-5;22.66;23.23;
26.56;12;-5;22.66;23.23;
26.52;12;-5;22.66;23.23;
26.52;12;-5;22.66;23.23;
26.52;12;-5;22.66;23.23;
26.52;12;-5;22.66;23.34;
26.52;12;-5;22.77;23.34;
26.52;12;-5;22.77;23.34;
26.52;11;-5;22.77;23.34;
26.52;12;-5;22.66;23.23;
26.52;12;-5;22.77;23.23;
26.52;12;-5;22.66;23.23;
26.44;12;-5;22.77;23.34;
26.52;12;-5;22.77;23.23;
26.52;12;-5;22.77;23.23;
26.52;12;-5;22.66;23.23;
26.52;12;-5;22.77;23.34;
26.44;12;-5;22.66;23.23;
26.44;12;-5;22.66;23.23;
26.44;12;-5;22.77;23.34;
26.40;11;-5;22.66;23.34;
26.40;12;-5;22.66;23.23;
26.40;12;-5;22.66;23.34;
26.40;12;-5;22.77;23.34;
26.36;12;-5;22.66;23.34;
26.40;11;-5;22.77;23.34;
26.40;12;-5;22.77;23.23;
26.40;12;-5;22.66;23.34;
26.40;11;-5;22.66;23.34;
26.40;12;-5;22.66;23.23;
26.44;12;-5;22.66;23.34;
26.40;12;-5;22.66;23.34;
26.40;11;-5;22.66;23.11;
26.40;12;-5;22.66;23.34;
26.36;11;-5;22.66;23.34;
26.36;12;-5;22.66;23.23;
26.36;11;-5;22.66;23.23;
26.36;11;-5;22.66;23.23;
26.36;11;-5;22.54;23.23;
26.28;11;-5;22.66;23.23;
26.28;12;-5;22.66;23.23;
26.24;12;-5;22.66;23.23;
26.28;11;-5;22.66;23.23;
26.28;12;-5;22.66;23.23;
26.28;11;-5;22.54;23.23;
26.28;11;-5;22.66;23.23;
26.24;12;-5;22.66;23.23;
26.28;11;-5;22.66;23.23;
26.28;11;-5;22.66;23.23;
26.24;11;-5;22.77;23.23;
26.24;11;-5;22.66;23.23;
26.28;11;-5;22.66;23.23;
26.24;11;-5;22.66;23.23;
26.24;11;-5;22.66;23.23;
26.24;11;-5;22.66;23.23;
26.24;11;-5;22.66;23.34;
26.24;11;-5;22.54;23.23;
26.24;11;-5;22.66;23.23;
26.24;11;-5;22.54;23.23;
26.16;11;-5;22.66;23.23;
26.16;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.16;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.54;23.11;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.11;11;-5;22.66;23.23;
26.07;11;-5;22.66;23.11;
26.07;11;-5;22.54;23.23;
26.07;11;-5;22.66;23.11;
26.07;11;-5;22.66;23.23;
26.07;11;-5;22.66;23.23;
26.11;11;-5;22.54;23.23;
26.11;11;-5;22.66;23.23;
26.07;11;-5;22.66;23.23;
25.99;11;-5;22.66;23.11;
26.07;11;-5;22.66;23.23;
26.07;11;-5;22.66;23.23;
26.07;11;-5;22.54;23.23;
