24.30;32;6;25.29;26.09;
24.26;32;6;25.18;26.09;
24.18;32;6;25.18;26.09;
24.14;32;6;25.18;25.98;
24.14;32;6;25.18;25.98;
24.06;32;6;25.06;25.86;
24.02;32;6;25.18;25.98;
24.02;32;6;25.18;25.86;
23.98;32;6;25.18;25.86;
23.90;32;6;24.95;25.86;
23.86;32;6;25.06;25.75;
24.42;32;6;25.06;25.86;
24.38;32;6;24.95;25.86;
24.34;32;6;24.95;25.75;
24.26;32;6;24.95;25.75;
24.22;32;6;25.06;25.86;
24.14;32;6;25.06;25.75;
24.10;32;6;24.95;25.75;
24.06;32;6;24.95;25.75;
23.98;32;6;24.95;25.75;
23.98;32;6;24.95;25.75;
23.86;32;6;24.83;25.75;
23.82;32;6;24.95;25.75;
24.42;32;6;24.83;25.75;
24.42;32;6;24.83;25.75;
24.34;32;6;24.83;25.64;
24.42;32;6;24.72;25.75;
24.30;32;6;24.83;25.64;
24.34;32;6;24.83;25.64;
24.30;32;6;24.83;25.64;
24.22;32;6;24.83;25.64;
24.18;32;6;24.83;25.64;
24.18;32;6;24.83;25.64;
24.18;32;6;24.83;25.64;
24.06;32;6;24.83;25.64;
24.06;32;6;24.83;25.64;
24.06;32;6;24.72;25.64;
24.02;32;6;24.83;25.64;
24.02;32;6;24.83;25.64;
23.90;32;6;24.72;25.64;
23.90;32;6;24.72;25.52;
23.86;32;6;24.72;25.64;
23.86;32;6;24.72;25.64;
23.78;32;6;24.72;25.64;
23.74;32;6;24.72;25.52;
23.74;32;6;24.60;25.52;
23.66;32;6;24.72;25.52;
23.62;32;6;24.72;25.52;
23.62;32;6;24.60;25.52;
23.58;32;6;24.60;25.52;
23.50;32;5;24.60;25.52;
23.50;32;5;24.60;25.52;
23.46;32;5;24.72;25.52;
23.46;32;5;24.60;25.52;
23.50;32;5;24.72;25.52;
23.46;32;5;24.60;25.52;
23.38;32;5;24.60;25.52;
23.46;32;5;24.60;25.52;
23.38;32;5;24.60;25.64;
23.38;32;5;24.60;25.64;
23.46;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.46;32;5;24.72;25.64;
23.46;32;5;24.60;25.64;
23.50;32;5;24.83;25.64;
23.46;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.50;32;5;24.72;25.52;
23.50;32;5;24.72;25.64;
23.50;32;5;24.72;25.64;
23.50;32;5;24.72;25.52;
23.50;32;5;24.83;25.64;
23.46;32;5;24.72;25.64;
23.46;32;5;24.72;25.52;
23.46;32;5;24.60;25.52;
23.38;32;5;24.60;25.52;
23.38;32;5;24.60;25.52;
23.34;32;5;24.60;25.52;
23.29;32;5;24.72;25.52;
23.29;32;5;24.60;25.52;
23.29;32;5;24.60;25.52;
23.21;32;5;24.60;25.52;
23.17;32;5;24.60;25.52;
23.17;32;5;24.49;25.41;
23.17;32;5;24.49;25.52;
23.74;32;6;24.60;25.52;
23.74;32;6;24.60;25.41;
23.66;32;6;24.49;25.41;
23.66;32;6;24.49;25.41;
23.70;32;6;24.60;25.41;
23.66;32;6;24.49;25.41;
23.66;32;6;24.49;25.41;
23.66;32;6;24.49;25.41;
23.66;32;6;24.49;25.41;
23.66;32;6;24.49;25.41;
23.58;32;6;24.60;25.52;
23.58;32;6;24.49;25.52;
23.58;32;6;24.49;25.41;
23.58;32;6;24.60;25.52;
23.58;32;6;24.60;25.52;
23.58;32;6;24.49;25.52;
23.58;32;6;24.60;25.52;
23.58;32;6;24.49;25.52;
23.58;32;6;24.60;25.41;
23.58;32;6;24.60;25.52;
23.58;32;6;24.49;25.41;
23.58;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.58;32;6;24.49;25.52;
23.66;32;6;24.49;25.52;
23.58;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.66;32;6;24.60;25.52;
23.70;32;6;24.60;25.52;
23.70;32;6;24.60;25.52;
23.74;32;6;24.60;25.52;
23.70;32;6;24.72;25.52;
23.70;32;6;24.60;25.52;
23.70;32;6;24.60;25.52;
23.74;32;6;24.72;25.52;
23.74;32;6;24.72;25.52;
23.74;32;6;24.60;25.52;
23.17;32;5;24.72;25.52;
23.74;32;6;24.72;25.52;
23.17;32;5;24.72;25.52;
23.17;32;5;24.60;25.52;
23.21;32;5;24.60;25.52;
23.21;32;5;24.60;25.64;
23.21;32;5;24.72;25.52;
23.21;32;5;24.60;25.52;
23.21;32;5;24.72;25.52;
23.21;32;5;24.72;25.52;
23.21;32;5;24.72;25.52;
23.21;32;5;24.72;25.52;
23.21;32;5;24.72;25.52;
23.21;32;5;24.72;25.52;
23.29;32;5;24.72;25.64;
23.29;32;5;24.72;25.52;
23.29;32;5;24.83;25.52;
23.34;32;5;24.72;25.52;
23.34;32;5;24.72;25.52;
23.34;32;5;24.72;25.52;
23.34;32;5;24.72;25.64;
23.34;32;5;24.72;25.52;
23.34;32;5;24.72;25.52;
23.38;32;5;24.60;25.52;
23.38;32;5;24.72;25.52;
23.38;32;5;24.72;25.64;
23.34;32;5;24.72;25.52;
23.38;32;5;24.60;25.52;
23.34;32;5;24.72;25.52;
23.38;32;5;24.72;25.64;
23.38;32;5;24.72;25.52;
23.38;32;5;24.72;25.64;
23.38;32;5;24.72;25.52;
23.38;32;5;24.72;25.52;
23.46;32;5;24.72;25.52;
23.34;32;5;24.60;25.52;
23.38;32;5;24.83;25.52;
23.38;32;5;24.60;25.52;
23.46;32;6;24.72;25.52;
23.46;32;6;24.72;25.52;
23.50;32;6;24.72;25.52;
23.46;32;6;24.72;25.52;
23.50;32;6;24.72;25.52;
23.50;32;6;24.72;25.64;
23.58;32;6;24.72;25.52;
23.62;32;6;24.83;25.52;
23.62;32;6;24.72;25.52;
23.62;32;6;24.83;25.52;
23.74;32;6;24.72;25.52;
23.66;32;6;24.72;25.64;
23.66;32;6;24.83;25.52;
23.74;32;6;24.72;25.64;
23.78;32;6;24.72;25.52;
23.78;32;6;24.72;25.52;
23.78;32;6;24.83;25.52;
23.78;32;6;24.72;25.64;
23.86;32;6;24.83;25.52;
23.86;32;6;24.83;25.64;
23.86;32;6;24.83;25.52;
23.86;32;6;24.72;25.52;
23.86;32;6;24.72;25.52;
23.90;32;6;24.72;25.52;
23.86;32;6;24.72;25.64;
23.90;32;6;24.83;25.52;
23.86;32;6;24.83;25.64;
23.90;32;6;24.83;25.52;
23.94;32;6;24.83;25.64;
23.94;32;6;24.72;25.52;
23.94;32;6;24.83;25.52;
23.94;32;6;24.72;25.52;
23.94;33;6;24.72;25.52;
23.94;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.94;33;7;24.72;25.52;
23.90;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.90;33;6;24.72;25.52;
23.86;33;6;24.72;25.52;
23.86;33;6;24.72;25.52;
23.86;33;6;24.72;25.52;
23.86;34;7;24.83;25.52;
23.78;34;6;24.72;25.52;
23.86;34;7;24.72;25.52;
23.78;33;6;24.72;25.52;
23.78;34;6;24.72;25.52;
23.78;33;6;24.72;25.52;
23.78;34;6;24.72;25.52;
23.78;34;6;24.72;25.41;
23.78;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.86;34;7;24.83;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.83;25.52;
23.90;34;7;24.83;25.52;
23.86;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.83;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.74;34;7;24.72;25.52;
23.78;34;7;24.60;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.78;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.86;34;7;24.83;25.52;
23.78;34;7;24.83;25.52;
23.86;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.86;34;7;24.72;25.64;
23.90;34;7;24.72;25.52;
23.90;34;7;24.83;25.64;
23.90;34;7;24.83;25.64;
23.94;34;7;24.83;25.52;
23.94;34;7;24.83;25.64;
23.94;34;7;24.72;25.64;
23.94;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
23.94;34;7;24.72;25.64;
24.02;34;7;24.83;25.64;
24.02;34;7;24.72;25.52;
24.06;34;7;24.83;25.64;
24.02;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.06;34;7;24.72;25.64;
24.06;34;7;24.83;25.64;
24.14;34;7;24.83;25.52;
24.14;34;7;24.83;25.64;
24.06;34;7;24.83;25.52;
24.14;34;7;24.83;25.64;
24.14;34;7;24.83;25.52;
24.14;34;7;24.83;25.64;
24.14;34;7;24.83;25.52;
24.14;34;7;24.83;25.52;
24.14;34;7;24.95;25.64;
24.18;34;7;24.83;25.64;
24.14;34;7;24.83;25.64;
24.14;34;7;24.95;25.52;
24.14;34;7;24.95;25.64;
24.18;34;7;24.83;25.64;
24.18;34;7;24.83;25.64;
24.18;34;7;24.83;25.64;
24.18;34;7;24.95;25.52;
24.18;34;7;24.83;25.52;
24.14;34;7;24.83;25.64;
24.18;34;7;24.83;25.64;
24.18;34;7;24.83;25.64;
24.18;34;7;24.83;25.52;
24.18;34;7;24.83;25.64;
24.18;34;7;24.95;25.64;
24.22;34;7;24.83;25.64;
24.18;34;7;24.83;25.64;
24.22;34;7;24.83;25.64;
24.22;34;7;24.83;25.52;
24.22;34;7;24.83;25.64;
24.22;34;7;24.83;25.64;
24.22;34;7;24.83;25.64;
24.22;34;7;24.83;25.64;
24.18;34;7;24.83;25.52;
24.18;34;7;24.83;25.64;
24.14;34;7;24.83;25.52;
24.18;34;7;24.72;25.52;
24.14;34;7;24.83;25.52;
24.14;34;7;24.83;25.52;
24.06;34;7;24.83;25.52;
24.06;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
24.02;34;7;24.72;25.52;
23.94;35;7;24.72;25.52;
23.94;34;7;24.72;25.52;
24.02;34;7;24.72;25.52;
23.94;34;7;24.72;25.52;
23.94;34;7;24.72;25.52;
23.94;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;35;7;24.72;25.52;
23.86;35;7;24.72;25.52;
23.90;35;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.90;34;7;24.83;25.52;
23.90;34;7;24.72;25.52;
23.86;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.83;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.83;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.72;25.52;
23.90;34;7;24.83;25.64;
23.90;34;7;24.72;25.52;
23.90;34;7;24.83;25.52;
23.94;34;7;24.83;25.52;
23.94;34;7;24.83;25.52;
24.02;34;7;24.72;25.52;
24.02;34;7;24.72;25.64;
24.02;34;7;24.72;25.52;
23.94;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
24.06;34;7;24.83;25.52;
24.06;34;7;24.83;25.52;
24.06;34;7;24.83;25.64;
24.02;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.02;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
24.06;34;7;24.83;25.64;
24.06;34;7;24.72;25.52;
24.06;34;7;24.72;25.52;
24.06;34;7;24.83;25.64;
24.06;34;7;24.83;25.52;
24.02;34;7;24.83;25.52;
24.06;34;7;24.83;25.52;
24.14;34;7;24.95;25.64;
24.14;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.14;34;7;24.83;25.64;
24.06;34;7;24.83;25.52;
24.14;34;7;24.83;25.64;
24.06;34;7;24.83;25.64;
24.14;34;7;24.95;25.64;
24.14;34;7;24.83;25.52;
24.14;34;7;24.83;25.52;
24.14;34;7;24.72;25.52;
24.06;34;7;24.72;25.52;
24.02;35;7;24.72;25.52;
23.94;35;7;24.72;25.52;
23.90;35;7;24.72;25.41;
23.86;35;7;24.60;25.41;
23.74;35;7;24.49;25.29;
23.74;35;7;24.60;25.29;
23.66;35;7;24.60;25.29;
23.62;35;7;24.60;25.29;
23.58;35;7;24.60;25.41;
23.50;35;7;24.60;25.29;
23.38;35;7;24.49;25.29;
23.34;35;7;24.49;25.29;
23.21;35;7;24.49;25.29;
23.29;35;7;24.49;25.29;
23.21;35;7;24.49;25.29;
23.74;35;7;24.49;25.29;
23.17;35;7;24.49;25.41;
23.17;35;7;24.49;25.29;
23.74;35;7;24.49;25.41;
23.74;35;7;24.49;25.41;
23.74;35;7;24.60;25.29;
23.74;35;7;24.49;25.41;
23.17;35;7;24.60;25.41;
23.17;35;7;24.49;25.29;
23.17;35;7;24.49;25.41;
23.17;35;7;24.49;25.29;
23.17;35;7;24.49;25.29;
23.74;35;7;24.49;25.29;
23.74;35;7;24.49;25.29;
23.74;35;7;24.49;25.29;
23.74;35;7;24.49;25.29;
23.70;35;7;24.38;25.29;
23.66;35;7;24.49;25.29;
23.66;35;7;24.38;25.29;
23.66;35;7;24.49;25.29;
23.58;35;7;24.49;25.29;
23.58;35;7;24.38;25.29;
23.54;35;7;24.49;25.29;
23.54;35;7;24.38;25.29;
23.54;35;7;24.49;25.29;
23.54;35;7;24.38;25.29;
23.54;35;7;24.38;25.29;
23.54;35;7;24.38;25.29;
23.46;35;7;24.38;25.18;
23.46;35;7;24.38;25.18;
23.42;35;7;24.38;25.18;
23.42;35;7;24.38;25.18;
23.42;35;7;24.38;25.18;
23.38;35;7;24.26;25.18;
23.29;35;7;24.38;25.18;
23.29;35;7;24.38;25.18;
23.25;35;7;24.26;25.18;
23.25;35;7;24.38;25.18;
23.17;35;7;24.38;25.18;
23.17;35;7;24.26;25.18;
23.25;35;7;24.26;25.18;
23.78;35;7;24.38;25.18;
23.78;35;7;24.26;25.18;
23.78;35;7;24.26;25.18;
23.74;35;7;24.26;25.18;
23.78;35;7;24.26;25.18;
23.78;35;7;24.38;25.18;
23.74;35;7;24.26;25.18;
23.74;35;7;24.26;25.18;
23.74;35;7;24.26;25.18;
23.78;35;7;24.38;25.18;
23.74;35;7;24.38;25.18;
23.74;35;7;24.38;25.18;
23.78;35;7;24.38;25.18;
23.78;35;7;24.38;25.29;
23.78;35;7;24.38;25.18;
23.78;35;7;24.38;25.18;
23.78;35;7;24.38;25.29;
23.78;35;7;24.38;25.29;
23.78;35;7;24.38;25.29;
23.25;35;7;24.49;25.29;
23.25;35;7;24.49;25.29;
23.25;35;7;24.49;25.29;
23.29;35;7;24.38;25.29;
23.29;35;7;24.38;25.29;
23.29;35;7;24.49;25.29;
23.29;35;7;24.38;25.29;
23.38;35;7;24.38;25.29;
23.29;35;7;24.38;25.29;
23.38;35;7;24.49;25.29;
23.38;35;7;24.49;25.06;
23.38;35;7;24.38;25.18;
23.38;35;7;24.38;25.18;
23.38;35;7;24.26;25.18;
23.29;35;7;24.38;25.06;
23.25;35;7;24.38;25.06;
23.17;35;7;24.26;25.06;
23.78;35;7;24.26;25.06;
23.78;35;7;24.38;25.06;
23.66;35;7;24.26;25.06;
23.66;35;7;24.26;24.95;
23.66;35;7;24.15;25.06;
23.58;35;7;24.15;25.06;
23.50;35;7;24.15;25.06;
23.46;35;7;24.26;24.95;
23.38;35;7;24.03;24.95;
23.38;35;7;24.15;25.06;
23.38;35;7;24.26;24.95;
23.29;35;7;24.26;24.95;
23.29;35;7;24.15;25.06;
23.29;35;7;24.15;25.06;
23.21;35;7;24.15;25.06;
23.21;35;7;24.03;25.06;
23.17;35;7;24.26;24.95;
23.17;35;7;24.15;24.95;
23.74;35;7;24.15;24.95;
23.70;35;7;24.15;24.95;
23.74;35;7;24.15;24.95;
23.70;35;7;24.15;24.95;
23.70;35;7;24.15;24.95;
23.70;35;7;24.15;24.95;
23.66;35;7;24.15;25.06;
23.66;35;7;24.15;24.95;
23.66;35;7;24.03;24.95;
23.66;35;7;24.15;24.95;
23.66;35;7;24.15;25.06;
23.66;35;7;24.15;25.06;
23.54;35;7;24.15;24.95;
23.58;35;7;24.03;24.95;
23.58;35;7;24.03;24.95;
23.54;35;7;24.15;24.95;
23.54;35;7;24.15;25.06;
23.54;35;7;24.15;24.95;
23.46;35;7;24.03;24.95;
23.54;35;7;24.03;24.95;
23.46;35;7;24.03;24.83;
23.46;35;7;24.03;24.83;
23.42;35;7;24.03;24.83;
23.42;35;7;24.03;24.83;
23.38;35;7;23.92;24.83;
23.38;35;7;23.92;24.83;
23.29;35;7;23.92;24.83;
23.29;35;7;24.03;24.83;
23.17;36;7;23.92;24.83;
23.17;36;7;23.92;24.72;
23.13;36;7;23.92;24.83;
23.09;36;7;23.92;24.72;
23.09;36;7;23.92;24.72;
22.97;36;7;23.80;24.83;
22.97;36;7;23.92;24.72;
22.89;36;7;23.92;24.72;
22.89;36;7;23.80;24.72;
22.85;36;7;23.80;24.83;
22.85;36;7;23.80;24.72;
22.85;36;7;23.80;24.72;
22.81;36;6;23.80;24.72;
22.81;36;6;23.80;24.72;
22.81;36;7;23.92;24.72;
22.73;36;6;23.80;24.72;
22.69;36;6;23.92;24.72;
22.73;36;6;23.80;24.72;
22.73;36;6;23.80;24.72;
22.73;36;6;23.80;24.60;
22.69;36;6;23.80;24.72;
22.61;36;6;23.80;24.72;
22.61;36;6;23.69;24.72;
22.61;36;6;23.80;24.72;
22.61;36;6;23.80;24.72;
22.57;36;6;23.69;24.72;
22.57;36;6;23.80;24.72;
22.53;36;6;23.80;24.72;
22.53;36;6;23.69;24.72;
23.09;36;7;23.80;24.60;
23.09;36;7;23.69;24.60;
23.05;36;7;23.80;24.60;
23.05;36;7;23.69;24.72;
23.05;36;7;23.69;24.60;
23.05;36;7;23.69;24.60;
23.05;36;7;23.69;24.60;
22.97;36;7;23.80;24.72;
22.97;36;7;23.80;24.72;
22.97;36;7;23.69;24.60;
22.97;36;7;23.69;24.60;
22.97;36;7;23.80;24.72;
22.93;36;7;23.69;24.72;
22.93;36;7;23.69;24.60;
22.89;36;7;23.69;24.60;
22.89;36;7;23.69;24.60;
22.89;36;7;23.69;24.60;
22.89;36;7;23.69;24.60;
22.89;36;7;23.69;24.60;
22.81;36;6;23.80;24.72;
22.81;36;6;23.69;24.60;
22.81;36;6;23.69;24.60;
22.77;36;6;23.80;24.72;
22.81;36;6;23.80;24.60;
22.81;36;6;23.80;24.72;
22.81;36;6;23.69;24.72;
22.89;36;7;23.80;24.72;
22.89;36;7;23.80;24.72;
22.89;35;7;23.80;24.72;
22.93;35;7;23.80;24.72;
22.89;35;7;23.80;24.72;
22.89;35;7;23.80;24.72;
22.93;35;7;23.80;24.83;
22.97;35;7;23.92;24.72;
22.97;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
22.97;35;7;23.80;24.83;
23.05;35;7;23.80;24.72;
23.09;35;7;23.92;24.72;
23.09;35;7;23.80;24.72;
23.09;35;7;23.92;24.72;
23.09;35;7;23.80;24.72;
23.09;35;7;23.80;24.72;
23.09;35;7;23.92;24.72;
23.09;35;7;23.80;24.72;
23.09;35;7;23.80;24.72;
22.53;35;6;23.80;24.72;
23.09;35;7;23.69;24.72;
23.05;35;7;23.80;24.72;
23.09;35;7;23.80;24.72;
23.09;35;7;23.80;24.60;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.69;24.72;
22.97;35;6;23.69;24.72;
22.97;35;6;23.80;24.72;
22.97;35;7;23.80;24.72;
22.97;35;7;23.80;24.72;
22.97;35;6;23.80;24.72;
23.05;35;7;23.92;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
22.97;35;6;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
23.05;35;7;23.80;24.83;
23.05;35;7;23.80;24.72;
23.09;35;7;23.92;24.72;
22.53;35;6;23.80;24.72;
23.09;35;7;23.80;24.72;
23.05;35;7;23.80;24.72;
